date,coin,news_count,pos,neu,neg,mean_sentiment
2022-01-28,BTC,53,0,53,0,0
2022-01-28,DOGE,1,0,1,0,0
2022-01-28,DOT,3,0,3,0,0
2022-01-28,ETH,24,0,24,0,0
2022-01-28,LINK,3,0,3,0,0
2022-01-28,MATIC,3,0,3,0,0
2022-01-28,SHIBA,1,0,1,0,0
2022-01-28,SOL,7,0,7,0,0
2022-01-28,TERRA,8,0,8,0,0
2022-01-28,UNI,2,0,2,0,0
2022-01-28,XRP,1,0,1,0,0
2022-01-29,AVAX,1,0,1,0,0
2022-01-29,BTC,8,0,8,0,0
2022-01-29,DOGE,1,0,1,0,0
2022-01-29,ETH,5,0,5,0,0
2022-01-29,LTC,1,0,1,0,0
2022-01-29,MATIC,1,0,1,0,0
2022-01-29,SOL,2,0,2,0,0
2022-01-29,TERRA,1,0,1,0,0
2022-01-30,ADA,1,0,1,0,0
2022-01-30,AVAX,1,0,1,0,0
2022-01-30,BTC,9,0,9,0,0
2022-01-30,DOGE,2,0,2,0,0
2022-01-30,DOT,1,0,1,0,0
2022-01-30,ETH,6,0,6,0,0
2022-01-30,LINK,2,0,2,0,0
2022-01-30,MATIC,3,0,3,0,0
2022-01-30,SOL,1,0,1,0,0
2022-01-31,ADA,4,0,4,0,0
2022-01-31,AVAX,8,0,8,0,0
2022-01-31,BNB,1,0,1,0,0
2022-01-31,BTC,43,0,43,0,0
2022-01-31,DOGE,1,0,1,0,0
2022-01-31,DOT,4,0,4,0,0
2022-01-31,ETH,26,0,26,0,0
2022-01-31,LINK,3,0,3,0,0
2022-01-31,LTC,1,0,1,0,0
2022-01-31,MATIC,5,0,5,0,0
2022-01-31,SOL,20,0,20,0,0
2022-01-31,TERRA,8,0,8,0,0
2022-01-31,UNI,1,0,1,0,0
2022-01-31,XRP,3,0,3,0,0
2022-02-01,ADA,1,0,1,0,0
2022-02-01,AVAX,2,0,2,0,0
2022-02-01,BNB,2,0,2,0,0
2022-02-01,BTC,54,0,54,0,0
2022-02-01,DOGE,1,0,1,0,0
2022-02-01,DOT,2,0,2,0,0
2022-02-01,ETH,27,0,27,0,0
2022-02-01,LINK,2,0,2,0,0
2022-02-01,LTC,1,0,1,0,0
2022-02-01,MATIC,6,0,6,0,0
2022-02-01,SHIBA,1,0,1,0,0
2022-02-01,SOL,18,0,18,0,0
2022-02-01,TERRA,2,0,2,0,0
2022-02-01,UNI,2,0,2,0,0
2022-02-02,ADA,3,0,3,0,0
2022-02-02,AVAX,6,0,6,0,0
2022-02-02,BNB,2,0,2,0,0
2022-02-02,BTC,53,0,53,0,0
2022-02-02,DOGE,3,0,3,0,0
2022-02-02,DOT,2,0,2,0,0
2022-02-02,ETH,25,0,25,0,0
2022-02-02,LINK,2,0,2,0,0
2022-02-02,LTC,2,0,2,0,0
2022-02-02,MATIC,9,0,9,0,0
2022-02-02,SOL,18,0,18,0,0
2022-02-02,TERRA,4,0,4,0,0
2022-02-02,UNI,3,0,3,0,0
2022-02-02,XRP,2,0,2,0,0
2022-02-03,ADA,2,0,2,0,0
2022-02-03,AVAX,7,0,7,0,0
2022-02-03,BTC,49,0,49,0,0
2022-02-03,DOGE,2,0,2,0,0
2022-02-03,DOT,4,0,4,0,0
2022-02-03,ETH,30,0,30,0,0
2022-02-03,LINK,2,0,2,0,0
2022-02-03,LTC,2,0,2,0,0
2022-02-03,MATIC,3,0,3,0,0
2022-02-03,SOL,21,0,21,0,0
2022-02-03,TERRA,4,0,4,0,0
2022-02-03,XRP,1,0,1,0,0
2022-02-04,ADA,2,0,2,0,0
2022-02-04,AVAX,8,0,8,0,0
2022-02-04,BNB,1,0,1,0,0
2022-02-04,BTC,45,0,45,0,0
2022-02-04,DOGE,3,0,3,0,0
2022-02-04,DOT,2,0,2,0,0
2022-02-04,ETH,15,0,15,0,0
2022-02-04,LINK,1,0,1,0,0
2022-02-04,MATIC,6,0,6,0,0
2022-02-04,SHIBA,2,0,2,0,0
2022-02-04,SOL,17,0,17,0,0
2022-02-04,TERRA,4,0,4,0,0
2022-02-04,UNI,1,0,1,0,0
2022-02-04,XRP,1,0,1,0,0
2022-02-05,AVAX,1,0,1,0,0
2022-02-05,BTC,8,0,8,0,0
2022-02-05,ETH,7,0,7,0,0
2022-02-05,LTC,1,0,1,0,0
2022-02-05,SOL,3,0,3,0,0
2022-02-05,TERRA,2,0,2,0,0
2022-02-05,UNI,2,0,2,0,0
2022-02-06,BTC,7,0,7,0,0
2022-02-06,ETH,4,0,4,0,0
2022-02-06,SOL,1,0,1,0,0
2022-02-07,ADA,5,0,5,0,0
2022-02-07,AVAX,4,0,4,0,0
2022-02-07,BNB,3,0,3,0,0
2022-02-07,BTC,45,0,45,0,0
2022-02-07,DOGE,3,0,3,0,0
2022-02-07,DOT,2,0,2,0,0
2022-02-07,ETH,30,0,30,0,0
2022-02-07,LINK,3,0,3,0,0
2022-02-07,MATIC,11,0,11,0,0
2022-02-07,SHIBA,4,0,4,0,0
2022-02-07,SOL,10,0,10,0,0
2022-02-07,TERRA,6,0,6,0,0
2022-02-07,XRP,3,0,3,0,0
2022-02-08,ADA,5,0,5,0,0
2022-02-08,AVAX,3,0,3,0,0
2022-02-08,BNB,2,0,2,0,0
2022-02-08,BTC,51,0,51,0,0
2022-02-08,DOGE,4,0,4,0,0
2022-02-08,DOT,3,0,3,0,0
2022-02-08,ETH,25,0,25,0,0
2022-02-08,LINK,3,0,3,0,0
2022-02-08,LTC,2,0,2,0,0
2022-02-08,MATIC,6,0,6,0,0
2022-02-08,SHIBA,1,0,1,0,0
2022-02-08,SOL,17,0,17,0,0
2022-02-08,TERRA,4,0,4,0,0
2022-02-08,UNI,1,0,1,0,0
2022-02-08,XRP,4,0,4,0,0
2022-02-09,ADA,1,0,1,0,0
2022-02-09,AVAX,3,0,3,0,0
2022-02-09,BNB,1,0,1,0,0
2022-02-09,BTC,60,0,60,0,0
2022-02-09,DOGE,2,0,2,0,0
2022-02-09,DOT,1,0,1,0,0
2022-02-09,ETH,21,0,21,0,0
2022-02-09,LTC,2,0,2,0,0
2022-02-09,MATIC,3,0,3,0,0
2022-02-09,SHIBA,2,0,2,0,0
2022-02-09,SOL,11,0,11,0,0
2022-02-09,TERRA,6,0,6,0,0
2022-02-09,XRP,2,0,2,0,0
2022-02-10,ADA,1,0,1,0,0
2022-02-10,AVAX,1,0,1,0,0
2022-02-10,BNB,1,0,1,0,0
2022-02-10,BTC,44,0,44,0,0
2022-02-10,DOGE,3,0,3,0,0
2022-02-10,DOT,1,0,1,0,0
2022-02-10,ETH,19,0,19,0,0
2022-02-10,LTC,1,0,1,0,0
2022-02-10,MATIC,5,0,5,0,0
2022-02-10,SHIBA,3,0,3,0,0
2022-02-10,SOL,7,0,7,0,0
2022-02-10,TERRA,2,0,2,0,0
2022-02-10,UNI,1,0,1,0,0
2022-02-10,XRP,2,0,2,0,0
2022-02-11,ADA,1,0,1,0,0
2022-02-11,AVAX,3,0,3,0,0
2022-02-11,BNB,2,0,2,0,0
2022-02-11,BTC,47,0,47,0,0
2022-02-11,DOGE,2,0,2,0,0
2022-02-11,DOT,5,0,5,0,0
2022-02-11,ETH,21,0,21,0,0
2022-02-11,LTC,1,0,1,0,0
2022-02-11,MATIC,11,0,11,0,0
2022-02-11,SHIBA,1,0,1,0,0
2022-02-11,SOL,17,0,17,0,0
2022-02-11,TERRA,2,0,2,0,0
2022-02-11,UNI,3,0,3,0,0
2022-02-11,XRP,3,0,3,0,0
2022-02-12,AVAX,2,0,2,0,0
2022-02-12,BNB,1,0,1,0,0
2022-02-12,BTC,21,0,21,0,0
2022-02-12,DOGE,2,0,2,0,0
2022-02-12,DOT,1,0,1,0,0
2022-02-12,ETH,9,0,9,0,0
2022-02-12,MATIC,1,0,1,0,0
2022-02-12,SOL,4,0,4,0,0
2022-02-12,UNI,2,0,2,0,0
2022-02-12,XRP,1,0,1,0,0
2022-02-13,ADA,2,0,2,0,0
2022-02-13,AVAX,2,0,2,0,0
2022-02-13,BTC,12,0,12,0,0
2022-02-13,DOGE,1,0,1,0,0
2022-02-13,DOT,1,0,1,0,0
2022-02-13,ETH,6,0,6,0,0
2022-02-13,MATIC,1,0,1,0,0
2022-02-13,SOL,3,0,3,0,0
2022-02-13,TERRA,1,0,1,0,0
2022-02-13,UNI,1,0,1,0,0
2022-02-13,XRP,3,0,3,0,0
2022-02-14,ADA,3,0,3,0,0
2022-02-14,AVAX,4,0,4,0,0
2022-02-14,BNB,1,0,1,0,0
2022-02-14,BTC,39,0,39,0,0
2022-02-14,DOGE,4,0,4,0,0
2022-02-14,DOT,2,0,2,0,0
2022-02-14,ETH,8,0,8,0,0
2022-02-14,LINK,2,0,2,0,0
2022-02-14,MATIC,6,0,6,0,0
2022-02-14,SHIBA,2,0,2,0,0
2022-02-14,SOL,13,0,13,0,0
2022-02-14,TERRA,3,0,3,0,0
2022-02-14,UNI,1,0,1,0,0
2022-02-14,XRP,5,0,5,0,0
2022-02-15,AVAX,6,0,6,0,0
2022-02-15,BNB,4,0,4,0,0
2022-02-15,BTC,38,0,38,0,0
2022-02-15,DOGE,2,0,2,0,0
2022-02-15,DOT,2,0,2,0,0
2022-02-15,ETH,16,0,16,0,0
2022-02-15,LINK,3,0,3,0,0
2022-02-15,MATIC,5,0,5,0,0
2022-02-15,SHIBA,1,0,1,0,0
2022-02-15,SOL,5,0,5,0,0
2022-02-15,TERRA,3,0,3,0,0
2022-02-15,XRP,1,0,1,0,0
2022-02-16,ADA,6,0,6,0,0
2022-02-16,AVAX,6,0,6,0,0
2022-02-16,BNB,1,0,1,0,0
2022-02-16,BTC,51,0,51,0,0
2022-02-16,DOGE,1,0,1,0,0
2022-02-16,DOT,1,0,1,0,0
2022-02-16,ETH,23,0,23,0,0
2022-02-16,LINK,1,0,1,0,0
2022-02-16,LTC,6,0,6,0,0
2022-02-16,MATIC,6,0,6,0,0
2022-02-16,SOL,11,0,11,0,0
2022-02-16,TERRA,5,0,5,0,0
2022-02-16,XRP,3,0,3,0,0
2022-02-17,ADA,1,0,1,0,0
2022-02-17,AVAX,4,0,4,0,0
2022-02-17,BNB,1,0,1,0,0
2022-02-17,BTC,50,0,50,0,0
2022-02-17,DOGE,2,0,2,0,0
2022-02-17,DOT,1,0,1,0,0
2022-02-17,ETH,20,0,20,0,0
2022-02-17,LINK,5,0,5,0,0
2022-02-17,MATIC,13,0,13,0,0
2022-02-17,SHIBA,1,0,1,0,0
2022-02-17,SOL,11,0,11,0,0
2022-02-17,TERRA,1,0,1,0,0
2022-02-17,UNI,4,0,4,0,0
2022-02-17,XRP,1,0,1,0,0
2022-02-18,ADA,2,0,2,0,0
2022-02-18,AVAX,5,0,5,0,0
2022-02-18,BTC,43,0,43,0,0
2022-02-18,DOGE,1,0,1,0,0
2022-02-18,DOT,5,0,5,0,0
2022-02-18,ETH,17,0,17,0,0
2022-02-18,MATIC,2,0,2,0,0
2022-02-18,SOL,13,0,13,0,0
2022-02-18,TERRA,8,0,8,0,0
2022-02-18,UNI,2,0,2,0,0
2022-02-18,XRP,2,0,2,0,0
2022-02-19,AVAX,2,0,2,0,0
2022-02-19,BTC,5,0,5,0,0
2022-02-19,ETH,8,0,8,0,0
2022-02-19,LTC,1,0,1,0,0
2022-02-19,MATIC,1,0,1,0,0
2022-02-20,ADA,1,0,1,0,0
2022-02-20,BTC,11,0,11,0,0
2022-02-20,DOGE,1,0,1,0,0
2022-02-20,DOT,1,0,1,0,0
2022-02-20,ETH,7,0,7,0,0
2022-02-20,LINK,1,0,1,0,0
2022-02-20,LTC,1,0,1,0,0
2022-02-20,MATIC,1,0,1,0,0
2022-02-20,SOL,1,0,1,0,0
2022-02-21,ADA,3,0,3,0,0
2022-02-21,AVAX,2,0,2,0,0
2022-02-21,BNB,1,0,1,0,0
2022-02-21,BTC,34,0,34,0,0
2022-02-21,DOGE,2,0,2,0,0
2022-02-21,DOT,2,0,2,0,0
2022-02-21,ETH,14,0,14,0,0
2022-02-21,LINK,1,0,1,0,0
2022-02-21,LTC,2,0,2,0,0
2022-02-21,MATIC,2,0,2,0,0
2022-02-21,SOL,10,0,10,0,0
2022-02-21,TERRA,4,0,4,0,0
2022-02-21,XRP,1,0,1,0,0
2022-02-22,ADA,3,0,3,0,0
2022-02-22,AVAX,1,0,1,0,0
2022-02-22,BTC,49,0,49,0,0
2022-02-22,DOGE,1,0,1,0,0
2022-02-22,DOT,1,0,1,0,0
2022-02-22,ETH,20,0,20,0,0
2022-02-22,MATIC,6,0,6,0,0
2022-02-22,SHIBA,1,0,1,0,0
2022-02-22,SOL,8,0,8,0,0
2022-02-22,TERRA,4,0,4,0,0
2022-02-22,XRP,1,0,1,0,0
2022-02-23,ADA,7,0,7,0,0
2022-02-23,AVAX,14,0,14,0,0
2022-02-23,BNB,1,0,1,0,0
2022-02-23,BTC,51,0,51,0,0
2022-02-23,DOGE,1,0,1,0,0
2022-02-23,DOT,4,0,4,0,0
2022-02-23,ETH,30,0,30,0,0
2022-02-23,LINK,2,0,2,0,0
2022-02-23,MATIC,5,0,5,0,0
2022-02-23,SHIBA,2,0,2,0,0
2022-02-23,SOL,23,0,23,0,0
2022-02-23,TERRA,10,0,10,0,0
2022-02-23,UNI,3,0,3,0,0
2022-02-23,XRP,5,0,5,0,0
2022-02-24,ADA,10,0,10,0,0
2022-02-24,AVAX,1,0,1,0,0
2022-02-24,BNB,1,0,1,0,0
2022-02-24,BTC,69,0,69,0,0
2022-02-24,DOGE,3,0,3,0,0
2022-02-24,DOT,1,0,1,0,0
2022-02-24,ETH,33,0,33,0,0
2022-02-24,LINK,2,0,2,0,0
2022-02-24,MATIC,6,0,6,0,0
2022-02-24,SOL,17,0,17,0,0
2022-02-24,TERRA,2,0,2,0,0
2022-02-24,UNI,1,0,1,0,0
2022-02-25,ADA,3,0,3,0,0
2022-02-25,AVAX,4,0,4,0,0
2022-02-25,BTC,51,0,51,0,0
2022-02-25,DOGE,3,0,3,0,0
2022-02-25,DOT,2,0,2,0,0
2022-02-25,ETH,17,0,17,0,0
2022-02-25,LINK,1,0,1,0,0
2022-02-25,LTC,1,0,1,0,0
2022-02-25,MATIC,5,0,5,0,0
2022-02-25,SHIBA,1,0,1,0,0
2022-02-25,SOL,9,0,9,0,0
2022-02-25,TERRA,11,0,11,0,0
2022-02-25,UNI,1,0,1,0,0
2022-02-25,XRP,1,0,1,0,0
2022-02-26,ADA,1,0,1,0,0
2022-02-26,BTC,13,0,13,0,0
2022-02-26,DOGE,1,0,1,0,0
2022-02-26,ETH,8,0,8,0,0
2022-02-26,MATIC,1,0,1,0,0
2022-02-26,SOL,4,0,4,0,0
2022-02-26,TERRA,3,0,3,0,0
2022-02-26,XRP,1,0,1,0,0
2022-02-27,ADA,1,0,1,0,0
2022-02-27,AVAX,2,0,2,0,0
2022-02-27,BTC,10,0,10,0,0
2022-02-27,ETH,10,0,10,0,0
2022-02-27,MATIC,1,0,1,0,0
2022-02-27,SOL,4,0,4,0,0
2022-02-27,TERRA,2,0,2,0,0
2022-02-27,UNI,1,0,1,0,0
2022-02-28,ADA,1,0,1,0,0
2022-02-28,AVAX,3,0,3,0,0
2022-02-28,BNB,1,0,1,0,0
2022-02-28,BTC,55,0,55,0,0
2022-02-28,DOGE,3,0,3,0,0
2022-02-28,DOT,3,0,3,0,0
2022-02-28,ETH,24,0,24,0,0
2022-02-28,LINK,2,0,2,0,0
2022-02-28,LTC,2,0,2,0,0
2022-02-28,MATIC,2,0,2,0,0
2022-02-28,SHIBA,1,0,1,0,0
2022-02-28,SOL,11,0,11,0,0
2022-02-28,TERRA,5,0,5,0,0
2022-02-28,UNI,3,0,3,0,0
2022-02-28,VECHAIN,1,0,1,0,0
2022-02-28,XRP,1,0,1,0,0
2022-03-01,ADA,1,0,1,0,0
2022-03-01,AVAX,4,0,4,0,0
2022-03-01,BTC,56,0,56,0,0
2022-03-01,DOGE,2,0,2,0,0
2022-03-01,DOT,6,0,6,0,0
2022-03-01,ETH,19,0,19,0,0
2022-03-01,LINK,3,0,3,0,0
2022-03-01,LTC,2,0,2,0,0
2022-03-01,MATIC,3,0,3,0,0
2022-03-01,SOL,7,0,7,0,0
2022-03-01,TERRA,8,0,8,0,0
2022-03-01,UNI,1,0,1,0,0
2022-03-02,ADA,3,0,3,0,0
2022-03-02,AVAX,5,0,5,0,0
2022-03-02,BTC,51,0,51,0,0
2022-03-02,DOGE,8,0,8,0,0
2022-03-02,DOT,3,0,3,0,0
2022-03-02,ETH,27,0,27,0,0
2022-03-02,LINK,3,0,3,0,0
2022-03-02,LTC,2,0,2,0,0
2022-03-02,MATIC,6,0,6,0,0
2022-03-02,SHIBA,2,0,2,0,0
2022-03-02,SOL,20,0,20,0,0
2022-03-02,TERRA,6,0,6,0,0
2022-03-02,UNI,2,0,2,0,0
2022-03-02,XRP,5,0,5,0,0
2022-03-03,ADA,2,0,2,0,0
2022-03-03,AVAX,6,0,6,0,0
2022-03-03,BTC,44,0,44,0,0
2022-03-03,DOGE,4,0,4,0,0
2022-03-03,DOT,1,0,1,0,0
2022-03-03,ETH,30,0,30,0,0
2022-03-03,LTC,1,0,1,0,0
2022-03-03,MATIC,6,0,6,0,0
2022-03-03,SOL,13,0,13,0,0
2022-03-03,TERRA,3,0,3,0,0
2022-03-03,UNI,2,0,2,0,0
2022-03-03,XRP,2,0,2,0,0
2022-03-04,ADA,2,0,2,0,0
2022-03-04,AVAX,3,0,3,0,0
2022-03-04,BTC,35,0,35,0,0
2022-03-04,DOGE,4,0,4,0,0
2022-03-04,DOT,6,0,6,0,0
2022-03-04,ETH,17,0,17,0,0
2022-03-04,LINK,2,0,2,0,0
2022-03-04,LTC,1,0,1,0,0
2022-03-04,MATIC,6,0,6,0,0
2022-03-04,SHIBA,1,0,1,0,0
2022-03-04,SOL,9,0,9,0,0
2022-03-04,TERRA,3,0,3,0,0
2022-03-04,UNI,2,0,2,0,0
2022-03-04,XRP,3,0,3,0,0
2022-03-05,AVAX,1,0,1,0,0
2022-03-05,BTC,9,0,9,0,0
2022-03-05,DOGE,1,0,1,0,0
2022-03-05,ETH,6,0,6,0,0
2022-03-05,TERRA,2,0,2,0,0
2022-03-05,UNI,1,0,1,0,0
2022-03-05,XRP,1,0,1,0,0
2022-03-06,ADA,1,0,1,0,0
2022-03-06,BTC,9,0,9,0,0
2022-03-06,DOGE,1,0,1,0,0
2022-03-06,ETH,7,0,7,0,0
2022-03-06,LINK,1,0,1,0,0
2022-03-06,MATIC,1,0,1,0,0
2022-03-06,SOL,2,0,2,0,0
2022-03-06,TERRA,2,0,2,0,0
2022-03-06,XRP,1,0,1,0,0
2022-03-07,ADA,5,0,5,0,0
2022-03-07,AVAX,3,0,3,0,0
2022-03-07,BTC,44,0,44,0,0
2022-03-07,DOGE,2,0,2,0,0
2022-03-07,DOT,4,0,4,0,0
2022-03-07,ETH,27,0,27,0,0
2022-03-07,LINK,2,0,2,0,0
2022-03-07,LTC,2,0,2,0,0
2022-03-07,MATIC,7,0,7,0,0
2022-03-07,SHIBA,1,0,1,0,0
2022-03-07,SOL,12,0,12,0,0
2022-03-07,TERRA,4,0,4,0,0
2022-03-07,UNI,1,0,1,0,0
2022-03-07,XRP,1,0,1,0,0
2022-03-08,ADA,1,0,1,0,0
2022-03-08,AVAX,10,0,10,0,0
2022-03-08,BTC,46,0,46,0,0
2022-03-08,DOGE,1,0,1,0,0
2022-03-08,DOT,3,0,3,0,0
2022-03-08,ETH,25,0,25,0,0
2022-03-08,MATIC,5,0,5,0,0
2022-03-08,SOL,15,0,15,0,0
2022-03-08,TERRA,6,0,6,0,0
2022-03-08,UNI,2,0,2,0,0
2022-03-08,XRP,1,0,1,0,0
2022-03-09,ADA,3,0,3,0,0
2022-03-09,AVAX,8,0,8,0,0
2022-03-09,BNB,1,0,1,0,0
2022-03-09,BTC,53,0,53,0,0
2022-03-09,DOGE,4,0,4,0,0
2022-03-09,DOT,4,0,4,0,0
2022-03-09,ETH,28,0,28,0,0
2022-03-09,LINK,1,0,1,0,0
2022-03-09,LTC,1,0,1,0,0
2022-03-09,MATIC,3,0,3,0,0
2022-03-09,SOL,14,0,14,0,0
2022-03-09,TERRA,9,0,9,0,0
2022-03-09,UNI,1,0,1,0,0
2022-03-09,XRP,4,0,4,0,0
2022-03-10,AVAX,3,0,3,0,0
2022-03-10,BTC,39,0,39,0,0
2022-03-10,DOGE,1,0,1,0,0
2022-03-10,ETH,19,0,19,0,0
2022-03-10,LINK,1,0,1,0,0
2022-03-10,LTC,1,0,1,0,0
2022-03-10,MATIC,4,0,4,0,0
2022-03-10,SOL,8,0,8,0,0
2022-03-10,TERRA,6,0,6,0,0
2022-03-10,UNI,1,0,1,0,0
2022-03-10,XRP,1,0,1,0,0
2022-03-11,ADA,2,0,2,0,0
2022-03-11,AVAX,3,0,3,0,0
2022-03-11,BTC,43,0,43,0,0
2022-03-11,DOGE,2,0,2,0,0
2022-03-11,DOT,2,0,2,0,0
2022-03-11,ETH,19,0,19,0,0
2022-03-11,LINK,1,0,1,0,0
2022-03-11,MATIC,5,0,5,0,0
2022-03-11,SOL,16,0,16,0,0
2022-03-11,TERRA,7,0,7,0,0
2022-03-11,UNI,1,0,1,0,0
2022-03-11,XRP,1,0,1,0,0
2022-03-12,BTC,10,0,10,0,0
2022-03-12,DOT,1,0,1,0,0
2022-03-12,ETH,8,0,8,0,0
2022-03-12,SOL,1,0,1,0,0
2022-03-12,TERRA,2,0,2,0,0
2022-03-12,XRP,1,0,1,0,0
2022-03-13,ADA,1,0,1,0,0
2022-03-13,BTC,10,0,10,0,0
2022-03-13,DOT,2,0,2,0,0
2022-03-13,ETH,8,0,8,0,0
2022-03-13,MATIC,1,0,1,0,0
2022-03-13,SOL,4,0,4,0,0
2022-03-13,TERRA,1,0,1,0,0
2022-03-13,XRP,1,0,1,0,0
2022-03-14,ADA,2,0,2,0,0
2022-03-14,AVAX,2,0,2,0,0
2022-03-14,BTC,47,0,47,0,0
2022-03-14,DOGE,9,0,9,0,0
2022-03-14,DOT,4,0,4,0,0
2022-03-14,ETH,19,0,19,0,0
2022-03-14,LINK,2,0,2,0,0
2022-03-14,MATIC,5,0,5,0,0
2022-03-14,SOL,16,0,16,0,0
2022-03-14,TERRA,4,0,4,0,0
2022-03-14,XRP,2,0,2,0,0
2022-03-15,ADA,2,0,2,0,0
2022-03-15,AVAX,4,0,4,0,0
2022-03-15,BTC,31,0,31,0,0
2022-03-15,DOGE,3,0,3,0,0
2022-03-15,DOT,3,0,3,0,0
2022-03-15,ETH,25,0,25,0,0
2022-03-15,LINK,1,0,1,0,0
2022-03-15,LTC,1,0,1,0,0
2022-03-15,MATIC,7,0,7,0,0
2022-03-15,SHIBA,2,0,2,0,0
2022-03-15,SOL,12,0,12,0,0
2022-03-15,TERRA,2,0,2,0,0
2022-03-15,UNI,1,0,1,0,0
2022-03-15,XRP,1,0,1,0,0
2022-03-16,ADA,2,0,2,0,0
2022-03-16,AVAX,5,0,5,0,0
2022-03-16,BNB,1,0,1,0,0
2022-03-16,BTC,31,0,31,0,0
2022-03-16,DOGE,2,0,2,0,0
2022-03-16,DOT,1,0,1,0,0
2022-03-16,ETH,14,0,14,0,0
2022-03-16,LINK,4,0,4,0,0
2022-03-16,LTC,1,0,1,0,0
2022-03-16,MATIC,4,0,4,0,0
2022-03-16,SOL,7,0,7,0,0
2022-03-16,TERRA,5,0,5,0,0
2022-03-16,UNI,1,0,1,0,0
2022-03-16,XRP,3,0,3,0,0
2022-03-17,ADA,3,0,3,0,0
2022-03-17,AVAX,6,0,6,0,0
2022-03-17,BTC,27,0,27,0,0
2022-03-17,DOGE,2,0,2,0,0
2022-03-17,DOT,2,0,2,0,0
2022-03-17,ETH,23,0,23,0,0
2022-03-17,LINK,2,0,2,0,0
2022-03-17,MATIC,8,0,8,0,0
2022-03-17,SOL,12,0,12,0,0
2022-03-17,TERRA,4,0,4,0,0
2022-03-17,XRP,3,0,3,0,0
2022-03-18,ADA,1,0,1,0,0
2022-03-18,AVAX,4,0,4,0,0
2022-03-18,BNB,1,0,1,0,0
2022-03-18,BTC,33,0,33,0,0
2022-03-18,DOGE,4,0,4,0,0
2022-03-18,DOT,2,0,2,0,0
2022-03-18,ETH,18,0,18,0,0
2022-03-18,LINK,2,0,2,0,0
2022-03-18,LTC,1,0,1,0,0
2022-03-18,MATIC,2,0,2,0,0
2022-03-18,SOL,14,0,14,0,0
2022-03-18,TERRA,5,0,5,0,0
2022-03-18,UNI,1,0,1,0,0
2022-03-18,XRP,2,0,2,0,0
2022-03-19,ADA,1,0,1,0,0
2022-03-19,AVAX,1,0,1,0,0
2022-03-19,BTC,7,0,7,0,0
2022-03-19,DOGE,1,0,1,0,0
2022-03-19,ETH,4,0,4,0,0
2022-03-19,SOL,1,0,1,0,0
2022-03-19,TERRA,1,0,1,0,0
2022-03-20,ADA,2,0,2,0,0
2022-03-20,AVAX,1,0,1,0,0
2022-03-20,BTC,10,0,10,0,0
2022-03-20,DOGE,2,0,2,0,0
2022-03-20,DOT,4,0,4,0,0
2022-03-20,ETH,5,0,5,0,0
2022-03-20,MATIC,2,0,2,0,0
2022-03-20,SOL,3,0,3,0,0
2022-03-20,TERRA,1,0,1,0,0
2022-03-20,XRP,1,0,1,0,0
2022-03-21,ADA,3,0,3,0,0
2022-03-21,AVAX,6,0,6,0,0
2022-03-21,BTC,44,0,44,0,0
2022-03-21,DOGE,5,0,5,0,0
2022-03-21,DOT,4,0,4,0,0
2022-03-21,ETH,19,0,19,0,0
2022-03-21,LTC,2,0,2,0,0
2022-03-21,MATIC,5,0,5,0,0
2022-03-21,SOL,12,0,12,0,0
2022-03-21,TERRA,8,0,8,0,0
2022-03-21,UNI,2,0,2,0,0
2022-03-21,XRP,3,0,3,0,0
2022-03-22,ADA,7,0,7,0,0
2022-03-22,AVAX,8,0,8,0,0
2022-03-22,BTC,51,0,51,0,0
2022-03-22,DOGE,2,0,2,0,0
2022-03-22,DOT,3,0,3,0,0
2022-03-22,ETH,25,0,25,0,0
2022-03-22,LINK,3,0,3,0,0
2022-03-22,LTC,2,0,2,0,0
2022-03-22,MATIC,4,0,4,0,0
2022-03-22,SHIBA,2,0,2,0,0
2022-03-22,SOL,20,0,20,0,0
2022-03-22,TERRA,7,0,7,0,0
2022-03-22,VECHAIN,1,0,1,0,0
2022-03-22,XRP,4,0,4,0,0
2022-03-23,ADA,5,0,5,0,0
2022-03-23,AVAX,5,0,5,0,0
2022-03-23,BTC,44,0,44,0,0
2022-03-23,DOGE,3,0,3,0,0
2022-03-23,DOT,4,0,4,0,0
2022-03-23,ETH,22,0,22,0,0
2022-03-23,LINK,2,0,2,0,0
2022-03-23,MATIC,4,0,4,0,0
2022-03-23,SOL,12,0,12,0,0
2022-03-23,TERRA,9,0,9,0,0
2022-03-23,XRP,2,0,2,0,0
2022-03-24,ADA,6,0,6,0,0
2022-03-24,AVAX,5,0,5,0,0
2022-03-24,BTC,37,0,37,0,0
2022-03-24,DOGE,4,0,4,0,0
2022-03-24,DOT,2,0,2,0,0
2022-03-24,ETH,27,0,27,0,0
2022-03-24,LINK,1,0,1,0,0
2022-03-24,MATIC,4,0,4,0,0
2022-03-24,SOL,11,0,11,0,0
2022-03-24,TERRA,7,0,7,0,0
2022-03-24,XRP,2,0,2,0,0
2022-03-25,ADA,7,0,7,0,0
2022-03-25,AVAX,5,0,5,0,0
2022-03-25,BTC,43,0,43,0,0
2022-03-25,DOGE,2,0,2,0,0
2022-03-25,DOT,2,0,2,0,0
2022-03-25,ETH,19,0,19,0,0
2022-03-25,LTC,1,0,1,0,0
2022-03-25,MATIC,5,0,5,0,0
2022-03-25,SOL,7,0,7,0,0
2022-03-25,TERRA,6,0,6,0,0
